area,crm_cd,vict_age,vict_sex,vict_descent,premis_cd,month,day,temp,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,uvindex,moonphase,conditions,sunset_time_difference,sunrise_time_difference,hour_crime_occ
21,354,26,F,B,502,6,10,21.1,75.1,0.0,14.7,241.8,1011.5,16.2,11.0,8,0.38,Clear,20,5,0
8,354,31,F,B,501,3,1,18.3,32.1,0.0,17.7,244.9,1017.1,1.0,15.9,8,0.97,Clear,17,5,1
7,354,24,F,W,502,4,7,17.1,64.3,0.0,22.7,241.3,1017.1,4.3,15.5,10,0.85,Clear,8,4,11
11,354,64,M,W,101,9,10,22.5,68.0,0.28,19.3,258.8,1012.4,11.6,15.6,9,0.13,Rain,16,3,4
18,354,37,F,B,501,3,1,18.3,32.1,0.0,17.7,244.9,1017.1,1.0,15.9,8,0.97,Clear,16,5,2
18,354,37,M,B,501,12,4,15.2,86.6,0.651,4.8,14.7,1019.1,89.3,13.0,1,0.38,"Rain, Partially cloudy",11,1,6
8,354,30,F,W,501,11,11,21.0,47.4,0.0,11.4,270.7,1017.2,0.1,15.8,6,0.25,Clear,3,13,19
1,354,58,M,B,502,4,30,16.0,79.2,0.0,9.3,218.4,1013.0,89.7,10.0,9,0.34,Partially cloudy,12,2,8
21,354,38,F,H,501,10,2,23.1,49.4,0.0,18.3,260.6,1013.6,1.8,15.6,8,0.88,Clear,17,5,2
2,354,46,F,H,501,4,2,15.0,77.0,0.0,12.8,258.9,1015.6,84.0,14.4,5,0.05,Partially cloudy,19,7,0
21,354,35,M,W,501,12,27,9.6,78.5,0.818,11.7,304.1,1015.8,52.8,14.5,3,0.8,"Rain, Partially cloudy",6,16,23
18,354,26,F,B,501,6,3,18.2,74.7,0.0,13.4,231.1,1010.6,73.7,15.0,9,0.14,Partially cloudy,18,4,2
12,354,39,F,B,502,3,2,15.5,31.7,0.0,14.5,16.0,1012.6,1.6,16.0,8,0.62,Clear,11,1,7
4,354,30,F,H,501,10,1,17.7,63.1,0.0,10.6,180.9,1012.1,51.4,16.0,3,0.58,Partially cloudy,12,0,6
11,354,28,M,F,501,10,29,19.6,46.1,0.0,6.5,358.1,1015.3,0.3,15.8,7,0.44,Clear,18,7,0
21,354,45,M,W,501,5,4,19.7,65.9,0.0,11.9,287.6,1012.7,24.7,14.4,10,0.76,Partially cloudy,11,3,9
17,354,47,F,W,501,2,25,11.2,41.2,0.0,12.8,262.9,1022.0,0.8,16.0,7,0.83,Clear,7,5,11
6,354,45,F,W,502,6,29,19.9,65.6,0.0,13.3,235.7,1010.8,55.8,16.0,7,0.31,Partially cloudy,3,11,17
12,354,25,F,H,502,5,1,20.6,61.7,0.0,17.4,247.6,1012.9,30.8,12.4,10,0.3,Partially cloudy,10,4,10
10,354,31,M,W,501,5,15,21.4,58.1,0.0,12.5,242.6,1012.4,11.4,16.0,10,0.77,Clear,5,9,15
12,354,34,M,H,501,3,30,15.1,74.2,0.0,21.9,257.9,1016.7,39.2,16.0,9,0.95,Partially cloudy,0,12,19
7,354,40,F,O,501,12,1,14.0,63.5,0.0,9.9,133.6,1017.0,84.7,16.0,1,0.28,Partially cloudy,8,2,9
13,354,54,F,H,501,7,27,19.4,71.6,0.0,16.4,267.3,1012.5,8.8,14.8,10,0.25,Clear,20,6,0
5,354,11,F,H,501,5,6,25.7,40.6,0.0,12.2,265.0,1011.4,1.8,10.1,10,0.48,Clear,4,10,16
7,354,52,F,W,502,1,4,15.0,93.1,10.166,12.9,111.6,1018.5,99.7,8.2,1,0.43,"Rain, Overcast",7,17,0
2,354,45,M,B,502,3,3,14.8,69.6,0.0,10.7,128.2,1012.7,31.5,13.3,8,0.04,Partially cloudy,15,3,3
20,354,29,F,B,502,4,1,15.1,75.8,0.0,12.4,256.0,1012.1,26.6,15.3,8,0.02,Partially cloudy,9,3,10
18,354,27,F,B,502,2,1,12.2,40.2,0.0,9.1,264.7,1020.8,0.7,16.0,4,0.37,Clear,16,6,1
2,354,24,F,B,502,8,3,22.2,71.1,0.0,13.3,251.4,1012.8,4.6,15.9,9,0.21,Clear,20,6,0
4,354,67,F,H,203,10,2,20.6,71.2,0.0,9.1,243.9,1013.3,49.1,16.0,8,0.25,Partially cloudy,6,6,13
12,354,34,F,B,501,7,3,19.8,66.4,0.0,12.5,249.1,1012.7,22.3,16.0,10,0.16,Partially cloudy,20,6,0
20,354,31,M,W,502,3,1,14.8,58.6,0.256,14.5,257.2,1014.0,69.1,15.5,4,0.24,"Rain, Partially cloudy",8,4,10
3,354,36,F,B,502,7,3,19.8,66.4,0.0,12.5,249.1,1012.7,22.3,16.0,10,0.16,Partially cloudy,2,12,18
18,354,24,F,B,501,6,1,19.8,68.6,0.0,10.4,236.4,1010.3,1.6,15.0,10,0.08,Clear,20,6,0
12,354,25,F,B,501,10,2,17.6,67.8,0.0,12.0,230.5,1014.8,2.0,16.0,5,0.61,Clear,18,6,0
11,354,55,M,H,501,12,15,14.0,37.5,0.0,15.5,245.6,1021.3,1.0,16.0,5,0.04,Clear,17,7,0
15,354,60,M,B,502,5,14,23.4,37.9,0.0,12.6,248.0,1012.6,1.7,16.0,10,0.45,Clear,10,4,10
2,354,34,M,K,502,3,10,11.4,69.3,20.348,10.6,270.1,1017.6,74.2,14.6,8,0.91,"Rain, Partially cloudy",4,7,14
6,354,32,F,H,501,1,19,16.2,47.3,0.0,22.5,64.5,1008.2,58.0,15.2,5,0.21,Partially cloudy,5,6,13
8,354,63,M,B,501,5,1,15.6,75.0,1.002,18.6,213.3,1010.7,88.7,13.9,7,0.37,"Rain, Partially cloudy",20,6,0
9,354,70,F,H,501,4,22,15.2,67.6,0.0,15.4,263.7,1014.1,99.7,15.7,2,0.36,Overcast,19,6,0
10,354,66,M,O,101,11,23,14.0,77.7,0.0,9.7,302.4,1012.3,42.3,7.8,5,0.28,Partially cloudy,7,17,0
12,354,70,F,B,101,1,25,15.1,75.6,0.0,9.7,274.7,1017.2,43.8,4.8,6,0.03,Partially cloudy,17,7,0
10,354,37,F,W,501,10,9,17.6,66.9,0.0,22.1,246.5,1017.0,0.7,16.0,8,0.12,Clear,12,1,6
17,354,24,F,H,502,2,22,17.6,30.7,0.0,6.3,10.5,1020.7,0.0,16.0,8,0.35,Clear,16,5,2
8,354,34,F,B,502,5,4,18.0,70.2,0.0,10.8,239.4,1013.1,19.6,14.9,10,0.13,Clear,12,1,7
17,354,38,M,W,501,1,2,11.8,63.7,0.591,9.2,95.5,1014.9,44.0,15.9,2,0.36,"Rain, Partially cloudy",11,1,6
18,354,32,F,B,501,2,3,14.9,44.0,0.0,9.2,281.2,1022.5,4.4,16.0,6,0.44,Clear,17,7,0
15,354,28,F,H,501,2,3,14.9,44.0,0.0,9.2,281.2,1022.5,4.4,16.0,6,0.44,Clear,7,4,10
12,354,34,F,B,501,12,8,11.7,66.6,0.0,9.9,264.2,1024.6,2.0,15.9,3,0.52,Clear,17,7,0
18,354,28,F,B,101,11,13,14.9,51.2,0.0,14.0,321.8,1016.1,5.7,16.0,6,0.67,Clear,3,13,20
10,354,47,M,H,502,8,31,26.4,48.9,0.0,12.8,252.9,1009.4,1.7,16.0,8,0.16,Clear,0,13,19
3,354,85,M,B,501,12,17,13.8,55.6,0.01,12.9,307.7,1015.4,19.8,16.0,5,0.1,Rain,14,4,3
21,354,38,F,V,502,12,29,14.3,78.3,0.123,9.7,108.5,1015.7,95.3,15.7,1,0.25,"Rain, Overcast",2,12,19
15,354,52,M,W,502,1,12,15.7,54.9,0.0,9.9,26.8,1021.8,4.1,16.0,4,0.7,Clear,6,16,23
4,354,48,F,H,203,4,13,16.1,70.6,0.274,20.1,259.2,1019.5,67.2,15.1,6,0.69,"Rain, Partially cloudy",3,10,16
19,354,67,F,W,501,4,6,16.6,33.3,0.0,15.4,258.3,1017.5,3.0,15.9,6,0.52,Clear,4,9,16
6,354,56,F,W,501,4,5,14.5,40.7,0.0,13.0,269.1,1019.2,3.0,16.0,7,0.5,Clear,3,9,16
17,354,70,M,W,501,10,29,19.6,46.1,0.0,6.5,358.1,1015.3,0.3,15.8,7,0.44,Clear,3,7,15
21,354,26,M,W,501,7,13,19.0,74.2,0.0,17.3,251.7,1013.2,55.5,15.2,7,0.5,Partially cloudy,16,2,4
7,354,17,M,H,501,1,1,11.4,59.2,0.0,9.9,332.4,1019.0,27.0,15.5,6,0.97,Partially cloudy,3,13,20
16,354,35,F,H,501,2,3,14.9,44.0,0.0,9.2,281.2,1022.5,4.4,16.0,6,0.44,Clear,8,2,9
5,354,57,M,W,501,3,20,14.0,81.0,0.769,22.9,219.4,1013.3,95.2,13.2,4,0.97,"Rain, Overcast",10,3,10
18,354,34,F,B,501,1,3,12.8,84.8,1.613,18.1,88.4,1017.5,100.0,12.8,2,0.39,"Rain, Overcast",17,7,0
12,354,40,F,B,502,9,2,28.0,56.8,0.0,11.5,238.3,1007.4,5.2,15.8,6,0.23,Clear,12,1,7
5,354,56,M,B,501,2,3,14.9,44.0,0.0,9.2,281.2,1022.5,4.4,16.0,6,0.44,Clear,11,0,6
20,354,28,F,B,502,3,2,17.8,37.7,0.0,8.6,260.0,1015.4,2.6,16.0,8,0.0,Clear,16,4,2
18,354,33,F,W,501,12,12,9.8,73.4,6.656,12.6,83.4,1012.7,56.0,15.2,4,0.65,"Rain, Partially cloudy",4,6,13
6,354,57,F,O,501,5,14,20.5,56.8,0.0,18.0,237.0,1014.5,1.7,15.9,10,0.75,Clear,7,7,13
12,354,32,F,B,501,11,2,16.1,70.7,3.04,19.4,268.9,1015.5,45.1,13.3,6,0.3,"Rain, Partially cloudy",3,8,15
16,354,24,F,B,502,9,8,24.4,65.4,0.0,12.0,247.3,1015.2,2.0,15.6,6,0.79,Clear,9,4,11
14,354,29,F,W,502,1,1,13.4,46.7,0.0,8.3,23.9,1018.7,1.2,13.9,6,0.6,Clear,9,1,8
13,354,47,F,B,501,2,1,12.2,40.2,0.0,9.1,264.7,1020.8,0.7,16.0,4,0.37,Clear,7,3,10
16,354,55,F,W,501,8,10,22.7,71.0,0.0,15.4,238.9,1014.1,72.6,15.9,6,0.81,Partially cloudy,5,9,15
16,354,69,F,H,501,7,14,20.4,71.1,0.0,14.5,246.5,1013.2,14.2,15.9,9,0.53,Clear,0,14,20
7,354,49,F,B,501,4,3,15.5,74.9,0.0,12.9,261.9,1014.0,89.6,16.0,6,0.08,Partially cloudy,19,7,0
9,354,52,M,A,502,6,27,19.5,67.7,0.0,11.3,236.2,1011.4,9.7,15.5,7,0.31,Clear,12,2,8
10,354,42,F,H,501,12,2,13.7,84.1,2.432,11.2,92.2,1019.6,95.8,11.8,2,0.31,"Rain, Overcast",6,4,11
3,354,45,F,H,502,4,16,18.3,61.1,0.0,20.5,248.6,1013.3,3.8,10.6,10,0.79,Clear,10,3,9
14,354,30,F,W,203,6,9,19.2,56.7,0.0,28.7,259.0,1017.6,1.4,16.0,10,0.98,Clear,2,16,22
19,354,62,F,H,501,4,25,17.3,71.1,0.0,13.3,235.4,1012.4,64.3,14.5,9,0.18,Partially cloudy,3,10,16
12,354,36,F,B,501,9,1,28.6,48.3,0.0,18.2,202.1,1006.3,3.4,15.9,7,0.19,Clear,11,2,8
14,354,53,F,W,501,1,11,16.8,25.5,0.0,6.7,20.6,1023.2,1.0,16.0,6,0.3,Clear,9,1,8
12,354,32,F,I,502,1,3,12.8,84.8,1.613,18.1,88.4,1017.5,100.0,12.8,2,0.39,"Rain, Overcast",10,0,7
17,354,34,F,H,501,12,3,15.6,79.9,0.0,10.3,258.3,1018.5,14.2,14.0,3,0.35,Clear,11,1,6
18,354,27,F,H,501,12,30,14.4,86.4,0.216,7.0,116.8,1019.0,99.9,13.5,2,0.25,"Rain, Overcast",8,2,9
18,354,25,M,H,502,8,7,23.9,67.3,0.0,10.7,221.3,1015.8,35.8,11.7,6,0.71,Partially cloudy,11,2,8
10,354,56,M,H,501,7,15,23.4,68.1,0.0,12.3,261.5,1014.3,35.2,15.9,9,0.2,Partially cloudy,0,14,20
10,354,49,F,W,501,5,15,20.1,58.9,0.0,20.5,240.5,1012.1,3.3,16.0,9,0.5,Clear,12,2,8
17,354,27,M,W,502,4,8,26.7,20.1,0.0,12.7,264.6,1012.2,1.6,16.0,7,0.25,Clear,11,1,8
16,354,54,M,B,501,8,4,22.2,72.2,0.0,11.6,250.5,1012.3,4.1,15.9,6,0.25,Clear,19,6,0
20,354,26,F,W,502,4,24,17.3,73.1,0.0,19.8,218.7,1011.7,71.0,14.9,9,0.15,Partially cloudy,6,8,14
10,354,36,F,H,502,12,1,14.0,63.5,0.0,9.9,133.6,1017.0,84.7,16.0,1,0.28,Partially cloudy,11,1,6
16,354,28,F,H,501,5,2,14.6,62.7,0.0,21.9,238.2,1012.8,47.4,15.9,10,0.41,Partially cloudy,13,0,6
10,354,34,F,F,501,3,18,17.7,51.9,0.0,10.7,252.9,1016.1,2.0,15.9,8,0.5,Clear,2,10,17
20,354,24,F,H,501,4,3,15.5,74.9,0.0,12.9,261.9,1014.0,89.6,16.0,6,0.08,Partially cloudy,5,8,14
8,354,61,M,B,203,10,22,18.9,73.3,0.01,13.6,217.9,1009.4,95.6,15.9,2,0.91,"Rain, Overcast",1,10,17
12,354,42,F,B,502,10,11,20.3,65.7,0.0,14.5,255.2,1005.0,26.6,16.0,6,0.9,Partially cloudy,5,17,0
7,354,36,M,W,501,10,16,24.2,62.3,0.0,10.2,268.4,1011.5,2.2,13.8,7,0.0,Clear,3,8,15
6,354,52,F,W,502,7,4,19.3,71.9,0.0,11.0,218.7,1013.1,44.1,11.7,7,0.55,Partially cloudy,11,3,9
18,354,40,F,B,501,4,4,15.3,74.2,0.0,8.9,251.5,1012.9,43.6,14.9,8,0.11,Partially cloudy,11,2,8
9,354,43,F,H,501,12,10,12.5,65.2,0.0,8.6,69.6,1018.8,5.9,16.0,5,0.25,Clear,9,1,7
14,354,31,F,W,501,9,8,23.7,70.6,0.0,8.0,171.5,1004.9,94.9,11.2,3,0.72,Overcast,4,9,16
7,354,40,M,O,501,4,20,16.1,65.6,0.0,13.6,188.3,1015.0,39.1,16.0,7,0.64,Partially cloudy,1,14,20
16,354,59,F,H,501,4,10,17.4,68.6,0.0,17.7,222.8,1010.6,97.6,13.9,8,0.31,Overcast,12,1,8
12,354,28,F,H,501,12,2,13.7,84.1,2.432,11.2,92.2,1019.6,95.8,11.8,2,0.31,"Rain, Overcast",11,1,6
12,354,29,F,H,501,7,22,21.6,72.7,0.0,11.6,231.4,1011.1,24.0,14.8,6,0.8,Partially cloudy,3,17,23
5,354,38,F,B,203,9,1,28.6,48.3,0.0,18.2,202.1,1006.3,3.4,15.9,7,0.19,Clear,9,4,10
12,354,38,F,B,501,12,1,14.1,83.4,0.024,6.3,308.0,1017.7,37.9,4.3,6,0.92,"Rain, Partially cloudy",3,7,14
5,354,19,F,H,502,2,18,14.2,36.5,0.0,14.2,257.7,1024.8,0.3,16.0,7,0.23,Clear,10,1,8
11,354,50,F,W,203,5,15,17.6,64.1,0.0,17.5,255.1,1013.1,95.3,16.0,8,0.14,Overcast,5,9,15
21,354,63,M,O,501,12,9,11.6,68.1,0.0,6.5,288.1,1020.8,2.4,15.9,3,0.55,Clear,3,7,14
21,354,30,F,H,501,1,31,12.1,66.0,0.0,8.5,43.8,1018.3,4.7,14.1,3,0.0,Clear,1,11,18
18,354,37,M,H,501,8,6,23.1,64.2,0.0,16.7,257.3,1012.0,1.8,16.0,9,0.32,Clear,12,2,8
15,354,43,M,H,502,9,2,28.0,56.8,0.0,11.5,238.3,1007.4,5.2,15.8,6,0.23,Clear,14,1,6
10,354,46,M,O,501,6,30,21.7,70.5,0.0,20.0,248.9,1011.8,41.5,15.7,10,0.7,Partially cloudy,7,7,13
10,354,39,M,W,501,7,15,20.9,74.5,0.0,13.8,247.9,1013.2,9.7,15.1,9,0.57,Clear,11,3,9
21,354,33,M,W,501,8,30,20.5,69.2,0.0,18.5,255.5,1010.6,39.6,14.0,9,0.41,Partially cloudy,4,17,23
8,354,41,M,O,501,6,2,18.1,74.9,0.0,20.9,244.7,1012.2,62.6,12.8,10,0.75,Partially cloudy,12,2,8
12,354,36,F,H,502,10,2,20.6,71.2,0.0,9.1,243.9,1013.3,49.1,16.0,8,0.25,Partially cloudy,19,7,0
7,354,32,F,B,502,5,11,19.5,62.9,0.0,14.5,259.7,1015.0,48.6,11.4,10,0.64,Partially cloudy,12,2,8
5,354,19,M,H,501,8,27,24.4,59.5,0.0,14.4,245.8,1011.8,1.6,14.7,6,0.39,Clear,3,16,22
7,354,30,F,H,501,9,5,21.3,74.9,0.0,10.0,233.6,1012.3,63.9,15.8,6,0.69,Partially cloudy,7,6,13
8,354,28,F,O,501,2,3,12.3,36.9,0.0,17.3,273.3,1022.3,1.7,16.0,6,0.08,Clear,9,1,8
7,354,59,M,W,501,8,23,26.7,67.3,0.0,14.0,261.2,1010.7,5.5,11.1,8,0.17,Clear,9,4,11
18,354,55,F,W,501,2,3,12.3,36.9,0.0,17.3,273.3,1022.3,1.7,16.0,6,0.08,Clear,17,6,1
10,354,43,M,W,501,2,7,13.1,72.6,0.0,8.7,291.5,1013.4,24.7,9.2,7,0.86,Partially cloudy,4,7,13
9,354,22,F,W,502,5,28,17.4,73.4,0.0,10.5,231.5,1013.8,92.5,16.0,3,0.29,Overcast,19,5,1
12,354,40,F,B,501,10,1,17.7,63.1,0.0,10.6,180.9,1012.1,51.4,16.0,3,0.58,Partially cloudy,8,4,11
16,354,27,F,H,502,6,2,19.1,73.0,0.0,18.9,241.7,1009.9,51.9,14.5,10,0.11,Partially cloudy,20,6,0
18,354,50,F,H,501,6,2,19.1,73.0,0.0,18.9,241.7,1009.9,51.9,14.5,10,0.11,Partially cloudy,1,15,21
15,354,55,F,Z,502,6,26,19.1,69.1,0.0,18.3,230.0,1013.6,1.8,15.9,7,0.25,Clear,3,11,17
14,354,67,F,W,501,6,10,17.8,75.6,0.01,11.0,238.1,1012.8,89.6,15.3,3,0.75,"Rain, Partially cloudy",14,0,6
1,354,26,F,W,502,1,2,11.8,63.7,0.591,9.2,95.5,1014.9,44.0,15.9,2,0.36,"Rain, Partially cloudy",7,3,10
18,354,22,F,B,502,2,5,12.2,28.5,0.0,14.0,267.7,1021.3,1.5,16.0,6,0.39,Clear,17,7,0
10,354,60,M,W,501,3,4,14.0,69.2,0.089,20.5,246.2,1013.9,63.8,15.8,5,0.07,"Rain, Partially cloudy",1,10,16
15,354,51,F,W,501,2,23,9.0,69.6,3.494,29.1,175.1,1015.8,77.9,15.5,5,0.12,"Rain, Partially cloudy",8,3,10
20,354,45,F,W,501,5,18,19.7,67.1,2.619,22.1,247.3,1013.6,66.0,14.7,7,0.87,"Rain, Partially cloudy",7,7,13
7,354,76,M,W,501,10,20,20.2,75.3,0.0,18.0,268.9,1010.9,72.1,8.4,7,0.13,Partially cloudy,9,2,9
3,354,31,M,H,501,8,15,24.0,61.1,0.0,18.5,266.7,1012.9,1.1,10.5,9,0.25,Clear,4,10,16
19,354,56,F,W,502,4,26,22.8,57.8,0.0,10.6,258.6,1013.1,2.9,11.3,10,0.13,Clear,12,2,8
14,354,39,F,B,502,7,2,20.2,75.5,0.0,20.4,236.4,1012.4,37.3,11.5,7,0.48,Partially cloudy,10,4,10
7,354,29,M,H,501,6,14,22.9,58.4,0.0,15.9,264.9,1011.7,0.8,16.0,10,0.15,Clear,5,9,15
8,354,62,M,W,501,5,5,17.0,74.5,0.0,17.7,261.5,1015.4,37.8,11.9,9,0.16,Partially cloudy,10,4,10
10,354,55,M,B,502,7,23,23.3,68.9,0.0,19.1,255.3,1015.9,29.1,14.0,10,0.5,Partially cloudy,12,2,8
19,354,22,M,H,501,3,24,18.3,20.3,0.0,22.3,293.0,1013.1,1.8,16.0,9,0.37,Clear,1,13,20
14,354,49,M,O,502,2,2,13.3,42.2,0.0,7.9,261.3,1025.3,3.9,15.9,4,0.4,Clear,11,1,6
8,354,67,M,W,501,9,20,21.3,69.3,0.0,10.4,287.2,1012.4,1.9,14.1,8,0.5,Clear,11,1,8
19,354,64,F,H,501,6,15,24.7,54.9,0.0,10.4,276.5,1009.9,2.0,15.9,10,0.19,Clear,11,4,9
18,354,36,F,H,501,12,1,14.0,63.5,0.0,9.9,133.6,1017.0,84.7,16.0,1,0.28,Partially cloudy,0,10,16
2,354,36,F,A,502,8,11,19.8,69.2,0.0,19.9,256.1,1012.4,21.6,14.8,10,0.75,Partially cloudy,4,9,16
21,354,26,M,W,501,8,1,23.3,67.7,0.0,13.4,249.8,1015.1,14.3,16.0,8,0.14,Clear,20,6,0
6,354,25,M,W,501,4,13,16.1,70.6,0.274,20.1,259.2,1019.5,67.2,15.1,6,0.69,"Rain, Partially cloudy",5,8,14
6,354,45,M,H,501,6,7,17.8,66.5,0.0,11.9,141.4,1012.9,98.7,15.7,5,0.91,Overcast,10,4,10
5,354,35,F,H,502,5,22,17.8,80.5,0.0,15.4,229.3,1013.6,96.1,12.2,6,0.1,Overcast,20,6,0
6,354,34,F,H,502,3,2,17.8,37.7,0.0,8.6,260.0,1015.4,2.6,16.0,8,0.0,Clear,11,1,7
12,354,31,F,B,501,11,2,16.1,70.7,3.04,19.4,268.9,1015.5,45.1,13.3,6,0.3,"Rain, Partially cloudy",11,0,7
5,354,35,F,W,101,2,2,13.1,42.4,0.0,16.4,246.8,1015.0,0.4,14.5,6,0.05,Clear,17,7,0
19,354,58,M,H,501,11,8,14.6,87.0,25.043,19.8,185.0,1011.1,97.6,13.0,4,0.5,"Rain, Overcast",2,9,15
17,354,63,F,W,501,2,10,17.4,27.1,0.0,10.2,3.9,1019.2,3.3,16.0,5,0.67,Clear,6,5,11
17,354,40,M,W,502,12,22,13.6,57.9,0.0,5.9,309.1,1017.8,27.8,14.6,3,0.62,Partially cloudy,0,10,17
1,354,31,M,H,502,9,27,22.2,71.6,0.0,10.3,278.5,1011.1,54.9,12.0,8,0.36,Partially cloudy,19,7,0
21,354,40,M,W,501,3,28,15.7,39.1,0.0,12.6,235.4,1017.8,12.0,16.0,9,0.25,Clear,9,4,10
2,354,56,F,H,501,8,24,20.5,71.9,0.0,10.8,262.3,1012.7,0.9,15.8,9,0.57,Clear,19,6,0
12,354,28,F,B,501,1,4,15.0,93.1,10.166,12.9,111.6,1018.5,99.7,8.2,1,0.43,"Rain, Overcast",16,6,1
17,354,55,F,W,501,11,23,14.0,77.7,0.0,9.7,302.4,1012.3,42.3,7.8,5,0.28,Partially cloudy,15,5,2
18,354,25,F,B,501,12,1,14.0,63.5,0.0,9.9,133.6,1017.0,84.7,16.0,1,0.28,Partially cloudy,9,1,8
3,354,27,M,O,502,1,16,20.0,29.5,0.0,5.5,25.8,1014.2,1.0,15.9,6,0.12,Clear,6,4,11
2,354,55,F,H,501,8,2,22.1,71.1,0.0,15.4,254.7,1015.2,9.2,16.0,9,0.18,Clear,20,6,0
18,354,25,F,H,502,5,2,17.1,69.2,0.0,18.3,233.7,1013.1,58.2,15.9,9,0.06,Partially cloudy,20,6,0
12,354,25,M,B,501,2,1,12.2,40.2,0.0,9.1,264.7,1020.8,0.7,16.0,4,0.37,Clear,17,6,1
21,354,74,M,H,501,9,24,20.2,75.2,0.0,17.4,240.9,1015.6,20.5,11.0,6,0.34,Partially cloudy,3,9,16
18,354,18,F,O,501,9,14,22.3,61.8,0.0,10.6,281.4,1013.5,4.7,5.8,8,0.91,Clear,3,9,16
18,354,40,F,H,501,10,2,20.6,71.2,0.0,9.1,243.9,1013.3,49.1,16.0,8,0.25,Partially cloudy,19,7,0
17,354,38,F,W,501,1,6,12.2,75.4,0.0,7.8,316.9,1022.6,5.1,15.7,3,0.5,Clear,1,11,18
12,354,22,F,B,501,3,8,12.0,65.2,0.0,12.6,249.5,1020.4,27.6,15.4,5,0.55,Partially cloudy,17,5,1
3,354,25,F,H,502,6,19,19.0,70.7,0.0,11.8,215.5,1013.8,74.0,15.9,5,0.05,Partially cloudy,5,9,15
12,354,39,F,O,501,2,2,13.3,42.2,0.0,7.9,261.3,1025.3,3.9,15.9,4,0.4,Clear,17,7,0
12,354,47,F,H,501,5,2,17.1,69.2,0.0,18.3,233.7,1013.1,58.2,15.9,9,0.06,Partially cloudy,7,7,13
11,354,39,F,W,501,6,3,18.2,70.0,0.0,13.0,238.1,1013.3,25.1,15.9,7,0.5,Partially cloudy,1,15,21
2,354,42,M,F,502,2,16,11.4,31.7,0.0,11.0,254.8,1023.5,4.0,15.6,4,0.88,Clear,3,8,14
3,354,58,M,B,502,2,23,15.7,64.5,0.0,14.2,257.0,1023.3,30.1,15.9,6,0.0,Partially cloudy,2,9,16
12,354,42,M,B,501,4,10,15.7,78.3,0.0,9.6,231.8,1017.2,45.6,9.2,9,0.66,Partially cloudy,5,8,14
18,354,75,F,O,501,6,2,19.1,73.0,0.0,18.9,241.7,1009.9,51.9,14.5,10,0.11,Partially cloudy,12,2,8
17,354,47,F,W,501,2,7,16.6,30.7,0.0,16.2,258.9,1023.5,0.0,16.0,7,0.21,Clear,7,4,10
4,354,42,F,H,501,11,3,16.2,83.4,0.0,11.9,277.1,1017.5,60.7,6.8,6,0.96,Partially cloudy,18,7,0
14,354,29,M,O,203,8,1,23.3,67.7,0.0,13.4,249.8,1015.1,14.3,16.0,8,0.14,Clear,20,6,0
19,354,54,M,W,108,1,29,19.7,23.9,0.0,14.8,341.0,1015.7,1.2,16.0,6,0.16,Clear,3,7,14
12,354,49,F,B,501,2,8,15.0,45.6,0.0,12.9,260.4,1023.2,1.3,16.0,4,0.61,Clear,7,4,11
10,354,41,M,A,501,2,4,13.3,40.0,0.0,20.1,299.0,1026.5,1.9,16.0,7,0.12,Clear,13,2,5
17,354,47,M,B,502,9,26,20.8,67.1,0.0,11.2,246.8,1015.2,0.7,14.8,5,0.41,Clear,2,10,17
9,354,56,M,O,501,6,30,19.2,75.7,0.0,19.2,238.8,1012.0,29.8,11.5,8,0.41,Partially cloudy,6,8,14
13,354,26,F,H,501,1,3,12.8,84.8,1.613,18.1,88.4,1017.5,100.0,12.8,2,0.39,"Rain, Overcast",9,1,8
20,354,31,F,B,501,4,2,15.0,77.0,0.0,12.8,258.9,1015.6,84.0,14.4,5,0.05,Partially cloudy,11,2,8
19,354,25,F,H,501,11,15,18.3,61.2,0.0,10.1,260.9,1017.9,21.2,14.5,6,0.38,Partially cloudy,4,6,13
11,354,46,F,O,501,6,25,20.2,70.7,0.0,17.2,263.2,1010.1,55.9,14.7,10,0.16,Partially cloudy,11,3,9
12,354,29,F,H,501,4,27,17.0,67.1,0.0,24.7,187.1,1013.6,46.2,14.6,9,0.89,Partially cloudy,12,2,8
18,354,23,F,B,501,10,3,20.5,74.9,0.0,13.8,234.0,1014.1,1.7,16.0,8,0.28,Clear,13,1,6
15,354,46,F,O,501,9,13,19.3,73.0,0.0,14.9,285.1,1011.2,45.3,11.4,9,0.25,Partially cloudy,5,8,14
17,354,53,F,H,501,11,6,19.6,65.6,0.0,12.0,129.6,1005.3,57.9,14.4,6,0.71,Partially cloudy,7,4,10
20,354,20,M,H,502,9,10,22.5,68.0,0.28,19.3,258.8,1012.4,11.6,15.6,9,0.13,Rain,15,3,4
12,354,44,F,H,501,5,16,17.5,77.7,0.0,15.8,250.2,1015.9,64.4,13.4,9,0.9,Partially cloudy,11,3,9
18,354,35,F,H,501,10,2,20.6,71.2,0.0,9.1,243.9,1013.3,49.1,16.0,8,0.25,Partially cloudy,13,1,6
18,354,21,F,B,501,4,5,18.5,66.8,0.0,8.5,192.7,1012.0,1.0,14.6,9,0.15,Clear,19,7,0
13,354,26,F,B,502,6,1,17.6,70.4,0.0,9.0,242.1,1013.4,100.0,15.8,2,0.42,Overcast,14,0,6
